a_acc,a_don,b_rotN,density,logP(o/w),logS,rings,Weight,Activity_value
4,0,2,0.76129317,6.7969999,-9.1947002,7,570.81799,0
4,1,4,0.77036554,3.089,-3.65079,5,434.58398,0
5,1,7,0.83585048,0.97600001,-4.2066302,5,471.62601,0
4,1,4,0.76616246,4.1269999,-4.25348,5,446.595,0
6,3,8,0.80686158,1.2690001,-2.8963201,3,395.46298,0
3,1,3,0.74791902,4.2179999,-5.62604,4,326.40298,0
3,1,2,0.80955011,2.3210001,-4.4668198,3,284.38699,0
6,3,6,0.82797867,2.2909999,-4.6003799,5,479.556,0
7,3,6,0.84115034,1.219,-4.44028,5,480.54398,0
8,3,5,0.87237567,1.0599999,-3.8271301,7,521.54901,0
8,3,5,0.87237567,1.0599999,-3.8271301,7,521.54901,0
5,3,2,0.93637735,-1.789,-0.29291001,2,242.23099,0
4,1,4,0.75906175,2.9460001,-5.5286598,4,341.418,0
3,1,2,0.7578457,2.556,-3.8655,3,264.332,0
3,1,3,0.78244603,4.1560001,-5.6011701,4,344.39301,0
6,4,5,0.81129086,7.0599999,-7.1041598,4,442.47498,0
13,10,3,0.98535204,-0.70499998,-2.3354001,4,492.38898,0
5,2,8,0.85270298,6.2189999,-6.1613698,4,523.47601,0
4,3,4,0.85345089,1.455,-3.09758,4,359.401,0
5,3,8,0.83621544,1.556,-3.4324501,4,412.465,0
7,5,9,0.78735697,4.9370599,-10.57084,6,589.70001,0
3,1,0,0.83097047,1.624,-2.2457099,3,262.30499,0
2,1,3,0.78245348,5.75,-5.7971601,4,373.47998,0
2,1,5,0.84502834,2.303,-3.12802,2,290.29401,0
4,4,7,0.91148531,0.41275999,-2.5633399,2,368.36301,0
6,4,8,0.87177646,-1.1900001,-1.59152,2,392.48401,0
4,2,6,0.90566617,3.8069999,-6.7491002,3,435.285,0
4,3,5,0.83902204,6.171,-7.2494001,4,432.40298,0
3,2,5,0.81840497,6.4419999,-7.6113501,4,416.40399,0
5,2,8,0.80170184,5.6360002,-5.31498,4,486.603,0
5,2,8,0.80693501,5.2290001,-4.9877701,4,472.57599,0
7,4,6,0.84461606,-0.01888,-2.39926,4,408.47,0
8,2,6,0.79845119,4.092,-7.24685,6,576.65698,0
2,2,4,0.75272954,7.27,-7.23944,2,358.54599,0
5,3,0,0.87499917,2.4820001,-3.2730701,3,270.23999,0
5,3,7,0.89736706,7.41676,-8.1437502,4,498.409,0
5,2,8,0.81246269,6.0749998,-5.7542901,4,503.05798,0
5,2,8,0.8179338,5.6680002,-5.4270802,4,489.03098,0
3,0,7,0.845164,4.8397598,-4.90626,4,436.49298,0
8,3,8,0.84125346,1.956,-6.2438698,6,583.67297,0
4,2,4,0.79488456,2.013,-3.2511301,4,362.43698,0
3,2,1,0.80370671,3.303,-3.43681,4,295.34198,0
8,3,5,0.87237567,1.349,-3.97065,7,521.54901,0
6,3,8,0.82928193,4.4380002,-5.2973499,4,501.02298,0
1,1,1,0.72294199,1.798,-1.98567,3,173.259,0
3,1,4,0.93617314,3.11676,-5.8439698,3,381.37799,0
4,2,8,0.87245417,5.665,-6.7568598,4,482.51099,0
4,2,8,0.81960291,5.3239999,-6.1669002,4,446.53101,0
4,3,7,0.86079401,2.391,-4.9239702,4,420.40399,0
2,1,8,0.70669228,7.8839998,-7.9991002,4,419.65298,0
5,3,9,0.86891526,2.7937601,-4.3833899,4,490.526,0
7,1,9,0.86364877,2.4558001,-5.3086901,5,479.92798,0
5,2,10,0.8318013,3.158,-4.6514802,3,417.53,0
5,2,10,0.82483035,3.5999999,-4.85325,3,431.55701,0
4,4,12,0.78710759,3.951,-5.8919802,3,420.513,0
6,2,12,0.8055253,4.6409998,-7.8396401,4,511.534,0
5,2,11,0.82432872,5.1339998,-7.78369,4,504.51398,0
5,2,11,0.83424383,5.5710001,-8.2229996,4,520.96899,0
5,2,11,0.84462088,6.388,-8.2781,4,537.03601,0
2,2,4,0.76340002,3.375,-3.62412,3,314.42899,0
2,1,0,0.79097599,2.586,-3.76635,3,237.258,0
0,0,0,0.70171231,5.3789001,-6.9439402,4,216.28299,0
0,0,0,0.67246038,4.0618,-4.2105999,2,156.228,0
3,0,1,0.79854709,1.05,-3.90802,4,258.32498,0
2,2,7,0.74108016,5.6830001,-7.8183599,3,386.495,0
4,2,3,0.75792611,2.734,-2.93823,4,366.505,0
4,2,3,0.76270443,2.2920001,-2.73646,4,352.478,0
1,1,1,0.76349443,1.145,-2.11092,1,135.166,0
3,1,3,0.73735225,3.3069999,-3.14077,4,336.479,0
4,2,4,0.8211779,3.484,-5.7526102,5,431.47098,0
2,1,4,0.7919907,3.8169999,-4.4266801,3,329.46799,0
4,1,5,0.75474507,3.4590001,-4.8018699,4,388.51498,0
10,2,5,0.83447695,1.601,-5.5820999,6,538.56799,0
4,2,6,0.96271682,2.316,-5.9065399,5,563.93396,0
2,2,3,0.92113119,2.4189999,-3.5530601,2,286.16199,0
4,3,3,0.84797996,1.756,-3.22227,4,359.401,0
6,3,10,0.85737914,1.50253,-3.04795,3,445.54401,0
8,2,8,0.91404033,0.78806001,-4.8320398,5,515.36096,0
8,1,9,0.87755531,1.37933,-4.2034702,5,480.91599,0
5,2,8,0.88820326,1.6139801,-1.81317,3,391.37799,0
6,3,5,0.87348038,0.31,-3.17045,4,400.41,0
5,2,2,0.86963469,0.67699999,-2.8395901,4,361.37299,0
8,2,5,0.86103868,1.9,-3.6744201,7,508.54999,0
8,2,5,0.86103868,1.9,-3.6744201,7,508.54999,0
5,3,5,0.79780412,2.3895299,-4.6824498,3,367.44901,0
7,1,4,0.89061642,-0.64140999,-1.40118,4,346.41901,0
2,2,3,0.90508103,2.677,-3.8664501,2,300.189,0
6,3,8,0.86971146,1.535,-4.7835102,4,488.01599,0
4,1,7,0.82867718,0.84799999,-3.8239601,4,415.56198,0
5,2,7,0.87029576,2.319,-4.9977999,4,470.35999,0
5,3,4,0.92376631,2.142,-4.3113098,3,380.23099,0
4,2,4,0.89939952,1.943,-4.1129298,3,366.24799,0
3,1,5,0.83305776,3.016,-4.6821098,4,322.392,0
5,2,8,0.79171276,6.3470001,-5.6690302,6,560.71399,0
5,2,8,0.79722136,6.2950001,-6.0822101,7,572.72498,0
5,1,8,0.87208962,6.7719998,-8.8508196,7,698.69098,0
5,1,9,0.84959656,6.5609999,-7.58357,7,679.80798,0
5,1,8,0.86499655,6.4089999,-8.4115105,7,682.23596,0
5,1,8,0.84640419,6.2210002,-8.1165304,7,664.24597,0
5,1,8,0.83867264,5.7820001,-7.6772199,7,647.79102,0
5,1,9,0.84959656,6.6370001,-7.58357,7,679.80798,0
5,2,9,0.7765677,6.0110002,-6.9161601,7,591.75598,0
5,2,8,0.76903671,6.6900001,-6.83005,7,576.74097,0
5,1,8,0.79973501,5.441,-7.0872598,7,611.81097,0
5,2,8,0.76903671,6.651,-6.83005,7,576.74097,0
4,1,5,0.85963643,2.043,-3.6679399,3,392.42499,0
6,3,7,0.82984811,3.585,-3.76595,4,474.00098,0
4,1,5,0.86036628,3.99753,-4.2033401,4,417.89099,0
6,1,8,0.79597354,1.869,-3.97334,4,444.51398,0
6,1,7,0.83127111,1.09,-2.81217,4,438.48199,0
6,1,7,0.80296862,1.296,-2.6902499,4,420.492,0
8,2,10,0.83639634,1.181,-4.4045901,5,573.67798,0
7,2,9,0.86355996,2.1129999,-4.78795,5,583.11298,0
6,3,8,0.90613467,2.4007599,-5.0541101,5,520.58002,0
5,2,4,0.89628667,4.3757601,-4.8625898,5,446.42899,0
4,1,5,0.86916405,1.78053,-2.40943,3,378.39798,0
7,0,7,0.83694547,5.9759998,-8.4098902,5,587.72101,0
6,1,5,0.90144223,1.90106,-4.2340002,4,388.427,0
5,0,3,0.90080208,2.0320599,-4.2347698,4,344.37399,0
6,1,6,0.81354105,0.44,-3.80866,4,380.452,0
5,0,7,0.82150465,3.0869999,-6.2198801,5,452.58301,0
5,0,6,0.80719233,3.6389999,-5.66325,5,434.56799,0
5,0,6,0.81393147,3.4790001,-4.6721601,5,441.60001,0
5,0,5,0.797885,4.8889999,-7.6215501,6,484.62799,0
4,2,8,0.81020439,2.0409999,-5.1546998,4,436.51599,0
6,1,8,0.88466519,0.65899998,-2.28827,3,429.53799,0
6,3,5,0.89542675,2.2985301,-6.6331401,6,538.45001,0
1,0,3,0.69109595,3.0999999,-3.9480801,1,206.32899,0
7,0,11,0.84718519,6.1440001,-8.5733099,7,705.64697,0
3,1,7,0.83735359,4.3497601,-4.0259199,4,423.52298,0
3,2,11,0.83058655,4.88376,-5.5005698,2,441.53799,0
3,2,2,0.84546036,1.7180001,-2.94871,2,232.239,0
4,3,4,0.97517234,3.253,-5.7242198,3,443.858,0
4,3,5,0.84426147,1.897,-3.6127999,4,373.42798,0
5,3,9,0.82898611,1.998,-3.94767,4,426.492,0
5,3,11,0.83475512,2.6960001,-5.3322201,3,489.63699,0
5,1,7,0.82326913,4.2490001,-4.2052002,4,451.00699,0
8,3,6,0.8652665,1.824,-4.4858699,7,535.57599,0
0,0,2,0.81345743,5.8709998,-5.09761,3,273.73801,0
4,2,3,0.80252945,0.53505999,-1.99784,3,258.32901,0
4,2,3,0.79353726,0.97706002,-2.19961,3,272.35599,0
4,1,8,0.82867718,1.147,-3.7123401,4,415.56198,0
3,2,5,0.75752306,3.48,-3.4588001,2,255.321,0
3,2,5,0.83107537,3.7739999,-3.7191701,2,275.73898,0
2,2,2,0.84827769,2.24,-4.3183298,2,248.717,0
5,3,10,0.90015465,3.0667601,-4.5447502,4,510.58099,0
13,4,8,0.82721049,3.1247399,-3.9065599,3,747.96399,0
15,5,13,0.8372252,3.1477399,-3.7797101,3,837.05798,0
13,5,7,0.83507657,2.7609999,-3.5613799,3,733.93701,0
3,2,4,0.8330301,2.1270001,-3.3893499,1,226.276,0
7,1,8,0.84542674,2.9860001,-4.3806601,4,488.61301,0
7,1,7,0.85243398,0.294,-3.81058,4,474.586,0
5,1,7,0.76260459,2.296,-2.1563101,3,341.45499,0
6,2,7,0.78061765,5.348,-7.3140502,5,428.53998,0
3,1,8,0.73560023,5.73,-5.7902799,3,335.44699,0
2,2,18,0.70654058,5.006,-6.9605799,0,325.53699,0
1,0,10,0.71001273,3.974,-3.7953899,0,198.306,0
1,0,14,0.66314185,10.1804,-7.3397002,1,303.534,0
3,3,15,0.71737492,4.335,-5.8860898,0,299.49899,0
3,3,16,0.71737492,4.9289999,-6.1036601,0,301.51498,0
1,0,7,0.7837342,3.6029999,-4.2874098,1,213.345,0
2,0,12,0.75937784,5.4640002,-5.26718,1,306.40198,0
7,3,18,0.80935705,2.8800001,-5.6739702,5,690.84198,0
2,0,10,0.77178043,4.5799999,-4.2367401,1,278.34799,0
2,0,7,0.91158599,3.99874,-4.3562102,1,277.147,0
7,3,17,0.81321889,2.438,-5.1587501,5,676.815,0
7,0,21,0.82010067,2.7952199,-3.42646,0,398.47699,0
2,0,7,0.75349575,4.3309999,-5.2266202,3,360.397,0
3,0,7,0.81195343,3.869,-5.0163798,3,413.478,0
2,0,6,0.75825369,3.401,-3.6175499,3,336.375,0
2,0,6,0.79134911,3.368,-3.8333001,3,326.336,0
3,0,6,0.77446574,2.256,-3.7785499,3,337.36301,0
2,1,2,0.74015361,3.1429999,-2.0956399,3,231.33899,0
3,1,2,0.76510823,1.123,-2.03776,3,246.358,0
5,3,11,0.77631187,3.2709999,-3.1828899,2,357.44998,0
4,1,8,0.92751229,3.3159201,-4.2399802,3,479.539,0
4,3,9,0.81332183,4.6339998,-4.35079,3,419.59,0
5,1,7,0.85890615,1.205,-3.6057401,3,373.43698,0
4,4,6,0.90405369,0.79653001,-2.0009201,1,299.76599,0
5,0,8,0.74525696,2.4719999,-2.99577,4,429.56799,0
6,0,12,0.84164548,3.451,-5.1180902,4,621.83899,0
7,0,13,0.82694453,3.2539999,-4.8734899,4,633.875,0
3,1,8,0.77835244,3.9100001,-4.3958101,5,437.58398,0
4,2,5,0.77037603,4.263,-4.4928999,4,392.49899,0
3,1,6,0.73499656,2.816,-2.9203,3,349.478,0
3,0,6,0.75771517,4.3769999,-5.16185,4,418.53699,0
4,2,5,0.77037603,4.2649999,-4.4928999,4,392.49899,0
4,2,5,0.77037603,4.2259998,-4.4928999,4,392.49899,0
4,1,5,0.7620436,3.2639999,-3.74963,4,377.48801,0
4,1,5,0.7620436,3.2639999,-3.74963,4,377.48801,0
5,1,5,0.7767359,2.1919999,-3.58953,4,378.47598,0
1,0,6,0.90025777,2.937,-4.15834,0,223.79201,0
4,1,7,0.73499656,3.3610001,-2.72773,3,347.46201,0
2,1,6,0.72209865,2.2219999,-2.4602201,1,234.343,0
2,1,8,0.76444334,4.2870002,-3.78723,2,319.88,0
5,1,9,0.84021467,0.95300001,-2.27439,1,328.43298,0
2,2,7,0.75106448,1.092,-1.8042001,1,235.33099,0
3,2,9,0.76600504,1.0549999,-2.2927699,1,277.36798,0
0,0,4,0.68161672,3.95,-3.4073999,2,211.308,0
3,1,10,0.76965117,4.4400001,-4.4794998,5,465.638,0
4,2,11,0.78172326,3.0929999,-3.72458,4,469.62598,0
3,1,7,0.77263826,2.9719999,-3.3861899,3,338.40698,0
3,1,7,0.78932679,2.2645299,-2.4081099,3,339.39499,0
7,3,3,0.84161401,0.054590002,-2.5631199,4,336.35901,0
4,2,3,0.81074929,1.517,-4.1343999,3,284.319,0
6,1,7,0.95110929,1.68129,-2.9877501,3,424.40698,0
6,1,7,0.85311455,1.39553,-2.3931701,4,396.47501,0
6,1,7,0.86611468,1.37876,-2.59674,5,496.57397,0
4,3,3,0.88654804,1.299,-3.1316099,3,351.353,0
7,4,5,0.84801704,2.73753,-4.98844,7,525.54797,0
8,5,7,0.86707813,1.50853,-5.2670002,7,568.573,0
7,4,5,0.84801704,2.73753,-4.98844,7,525.54797,0
6,1,5,0.8122896,0.13,-3.7794099,5,421.509,0
6,1,8,0.84777492,1.18753,-3.3304,5,475.48398,0
5,2,11,0.81449693,2.6129999,-4.6718998,4,464.522,0
7,4,5,0.84801704,2.73753,-4.98844,7,525.54797,0
4,2,9,0.81999063,1.0930001,-4.6593399,4,437.5,0
5,3,10,0.87857497,1.229,-5.6045599,4,486.621,0
4,2,10,0.78172326,3.214,-3.72458,4,469.62598,0
6,2,7,0.80734301,0.74900001,-4.7010002,5,452.55899,0
3,3,9,0.84052187,3.3387599,-4.9389901,4,486.54199,0
3,1,8,0.85387653,4.26476,-4.2110801,3,425.47,0
1,1,5,0.86625004,3.08776,-2.57061,1,217.23399,0
2,0,5,0.84402233,3.1847401,-3.55935,1,242.702,0
6,2,14,0.83828783,3.3570001,-4.8711901,3,503.62,0
5,1,9,0.86317265,1.196,-2.8057699,2,370.47,0
6,2,13,0.84477621,2.915,-4.6694198,3,489.59299,0
6,2,12,0.85172337,2.473,-4.4676499,3,475.56598,0
2,0,4,0.80334097,1.9960001,-2.3852999,2,192.21399,0
4,0,6,0.90432131,2.3840001,-4.7038999,3,368.79599,0
4,0,6,0.86898112,2.233,-4.4089198,3,350.806,0
6,3,12,0.77452058,2.832,-4.5617599,4,518.66199,0
6,3,12,0.77452058,2.7579999,-4.8828602,4,518.66199,0
7,1,9,0.86579686,1.2568001,-4.7234101,4,453.88998,0
7,1,9,0.86579686,1.7018,-4.8817501,4,453.88998,0
7,1,9,0.90213609,1.5568,-5.0162601,4,457.853,0
7,1,9,0.87415045,1.4048001,-4.7212801,4,439.86298,0
6,4,7,0.8977676,2.69506,-4.0953398,4,401.37698,0
8,3,11,0.81299335,3.4167399,-4.5836501,4,491.548,0
5,2,8,0.87254918,0.64300001,-3.0950401,2,374.42099,0
4,2,7,0.81897438,0.212,-1.69621,2,297.31799,0
2,0,6,0.86813319,4.8639998,-5.53935,2,310.37799,0
3,0,7,0.95445025,3.066,-4.2659502,1,291.26401,0
3,0,6,1.0807985,4.5180001,-5.0429702,1,350.59,0
2,0,8,0.92965001,4.677,-4.3018899,0,288.43701,0
5,1,10,0.88292438,3.56776,-4.8259201,3,531.64001,0
5,1,10,0.79441112,4.5929999,-6.1957502,4,539.74097,0
9,2,8,0.86991382,0.44600001,-3.7405601,5,529.61798,0
0,0,1,1.4937216,3.30616,-4.4060602,0,236.73999,0
1,0,1,1.1749274,0.88036001,-1.3792,0,109.943,0
2,0,0,1.2235495,3.02,-4.73704,1,245.87599,0
1,0,0,1.1857017,5.4533601,-6.2690301,5,380.91299,0
3,1,5,0.84730971,4.5489998,-4.2318501,3,351.27698,0
0,0,0,1.2595422,6.7733598,-7.2066102,3,409.78198,0
1,2,1,0.82649457,2.22,-3.2383101,4,346.862,0
2,1,1,0.82649457,2.6860001,-4.5954199,4,342.82999,0
3,1,5,0.84754658,1.24,-2.45467,2,268.74399,0
2,0,3,0.81718719,4.6399999,-4.2258902,5,309.79999,0
2,0,2,0.95832568,3.9419999,-4.8180099,2,287.16599,0
5,2,11,0.90960896,4.5209999,-5.8479099,3,486.41998,0
5,2,11,0.90039676,4.9629998,-6.0496802,3,500.44699,0
5,2,10,0.9195199,4.079,-5.6461401,3,472.39301,0
5,2,10,0.90960896,4.5209999,-5.8479099,3,486.41998,0
5,2,9,0.93021226,3.6370001,-5.4443698,3,458.366,0
5,2,9,0.9195199,4.079,-5.6461401,3,472.39301,0
5,1,5,0.93765122,1.386,-5.0861301,5,463.89798,0
3,1,4,0.88918155,2.9530001,-4.0247898,3,339.22198,0
1,1,1,0.78809708,2.641,-2.3322799,2,207.70399,0
2,1,7,0.81179368,6.2389998,-6.8481498,4,445.43399,0
5,0,7,0.84227365,2.2415299,-4.0838399,5,425.92398,0
4,2,5,0.90066463,3.563,-4.43608,4,434.46298,0
4,2,5,0.90066463,3.5239999,-4.43608,4,434.46298,0
4,2,5,0.87090027,3.3729999,-4.1410999,4,416.47299,0
4,2,11,0.80729973,2.9879999,-3.72106,4,487.616,0
3,1,6,0.83502001,3.5250001,-4.5520101,4,459.51199,0
2,0,4,0.85953915,4.994,-6.2328501,3,375.255,0
2,0,4,0.86934185,4.6609998,-6.0723801,3,361.228,0
4,0,6,0.7620436,3.7309999,-4.5504799,4,369.42398,0
4,2,7,0.8273887,1.1849999,-2.6697299,4,426.496,0
5,1,7,0.8273887,-0.50400001,-2.7959001,4,424.47998,0
5,1,7,0.85594904,-0.034079999,-3.29707,4,448.51801,0
3,0,6,0.83681989,3.842,-5.30548,4,412.94501,0
6,3,9,0.86859077,0.083999999,-3.6625099,2,433.44,0
3,0,6,0.78487355,3.398,-4.8206601,4,409.505,0
4,1,7,0.80320996,2.91453,-5.0448098,4,430.46399,0
3,1,4,0.79764944,3.299,-4.31744,4,380.51599,0
6,4,8,0.84209961,1.107,-4.9203701,4,469.97699,0
3,1,3,0.82742077,1.302,-2.5759799,3,304.418,0
4,2,9,0.78324407,3.506,-3.8318501,4,442.604,0
4,2,8,0.78826869,3.0639999,-3.63008,4,428.577,0
4,2,9,0.78324407,3.506,-3.8318501,4,442.604,0
4,2,8,0.78826869,3.0639999,-3.63008,4,428.577,0
2,1,4,0.83158249,3.5580001,-3.82041,3,344.36099,0
5,3,9,0.85292274,1.018,-2.5027499,3,451.59198,0
2,0,5,0.97357017,1.952,-4.8751001,0,240.44,0
4,1,5,0.7430017,2.6789999,-2.0733099,3,319.40799,0
3,1,10,0.85822046,3.96576,-5.9310999,4,542.56201,0
5,1,7,0.78946781,3.0910599,-4.9646502,5,448.57098,0
1,0,3,0.81493169,4.3379998,-3.6419599,2,276.742,0
0,0,3,0.77373832,4.7270002,-4.4629798,2,259.29898,0
0,0,4,0.6892758,3.7839999,-3.3560801,2,254.377,0
0,1,1,0.71724766,1.149,-1.03317,1,136.198,0
5,2,11,0.82816046,2.7750001,-4.10497,3,446.57199,0
2,0,3,0.81814432,2.7160001,-3.65413,2,261.27499,0
5,2,7,0.80112046,0.95906001,-1.60633,3,368.44098,0
3,2,4,0.75003862,2.9430001,-2.09901,2,263.38098,0
6,4,8,0.82270563,2.0139999,-5.0715299,4,455.99399,0
6,4,8,0.82270563,2.0139999,-5.0715299,4,455.99399,0
4,2,13,0.76023084,5.6389999,-5.4261899,4,551.776,0
6,4,9,0.81667674,2.4560001,-5.2733002,4,470.021,0
2,0,6,0.70745385,2.9660001,-2.4376299,2,247.38199,0
5,1,10,0.82705867,3.6960001,-5.9113302,4,499.55798,0
3,1,4,0.82093531,1.9,-3.2491701,4,328.436,0
3,1,7,0.78318834,3.569,-4.0686002,5,423.55698,0
3,1,7,0.78318834,3.569,-4.0686002,5,423.55698,0
3,1,7,0.78318834,3.569,-4.0686002,5,423.55698,0
5,1,5,0.80638915,2.3800001,-5.6560898,4,347.37799,0
3,1,8,0.77835244,3.6570001,-3.95052,5,437.58398,0
3,1,9,0.77385128,4.099,-4.1522899,5,451.61099,0
4,1,9,0.78804153,3.1329999,-3.8913901,5,467.60999,0
4,1,10,0.77856767,2.934,-3.9772799,4,450.58298,0
4,2,10,0.78637105,2.7520001,-3.3973701,4,455.599,0
3,0,6,0.83640373,1.681,-2.87779,3,348.83398,0
5,1,8,0.79885858,2.974,-4.5317898,4,432.47998,0
5,3,6,0.84698868,2.1429999,-3.39028,4,403.45398,0
2,2,3,0.73313856,1.576,-1.2500499,1,165.23599,0
5,2,8,0.77839553,3.184,-6.7978401,4,497.599,0
6,3,8,0.85116714,1.378,-3.32236,4,428.46399,0
6,3,6,0.85942411,0.83499998,-3.2460301,4,414.43698,0
4,2,3,0.80466151,0.85306001,-2.6127901,4,284.367,0
3,0,4,0.81676072,3.033,-4.0898199,3,327.40399,0
2,1,0,0.76777959,2.898,-2.8586199,4,303.44598,0
7,3,8,0.88958156,0.81,-4.4693098,3,444.423,0
3,1,5,0.84046173,4.0580001,-6.1142502,5,434.44598,0
4,1,4,0.85640049,2.1389999,-3.3096499,5,426.90799,0
5,1,4,0.83481258,0.85352999,-2.1019599,5,408.46201,0
3,1,4,0.84218431,2.1919999,-3.70415,4,399.88199,0
6,1,7,0.78604472,1.048,-3.0612299,4,432.52798,0
4,1,5,0.82503438,3.0940001,-6.19063,5,461.49298,0
5,1,3,0.87129927,0.88,-3.2902801,5,397.38699,0
4,1,3,0.80037439,2.635,-6.2666402,5,425.46698,0
4,2,4,0.82546341,2.1589999,-2.3198099,3,289.33099,0
4,1,1,0.83125216,2.178,-3.9901299,6,389.41098,0
4,1,1,0.83125216,2.178,-3.9901299,6,389.41098,0
4,1,8,0.84256613,2.3559999,-2.2855799,3,393.508,0
2,0,2,0.78571302,2.6819999,-3.5733299,3,253.28,0
7,6,5,0.82601088,3.4860001,-5.3762002,7,533.56702,0
7,5,4,0.85743219,1.62953,-4.6584902,7,496.50998,0
3,1,2,0.8206495,1.7410001,-2.6073501,4,313.42899,0
4,2,0,0.82472324,0.93699998,-1.64727,5,285.34299,0
5,3,7,0.79809964,1.902,-4.67555,4,418.49698,0
4,2,7,0.77673918,2.9170001,-5.0798602,4,402.49799,0
5,2,7,0.79642814,1.934,-4.9451499,4,418.49698,0
4,2,7,0.76965117,4.0999999,-5.13869,5,459.59,0
3,1,2,0.8206495,1.704,-2.7602701,4,313.42899,0
9,2,9,0.82593536,0.005,-2.8976901,6,544.61597,0
3,0,6,0.90781796,4.8667598,-4.8217001,3,416.84598,0
4,0,7,0.8360973,3.3397601,-3.9850199,3,389.42099,0
5,3,9,0.88839704,1.70576,-3.81111,4,479.50299,0
5,1,9,0.82126355,2.6329999,-4.7132702,5,462.50598,0
2,0,1,0.72384429,1.375,-0.55057001,2,162.23599,0
2,1,0,0.82058167,1.978,-2.5093999,3,233.339,0
2,0,1,0.72384429,1.375,-0.55057001,2,162.23599,0
2,1,3,0.73657221,2.635,-2.5599501,2,246.35399,0
2,0,1,0.73564225,1.9529999,-2.2588201,3,227.31099,0
4,1,5,0.78608948,2.507,-4.63872,5,417.513,0
3,1,5,0.82714516,4.26476,-5.1570101,5,451.496,0
3,1,6,0.83332723,3.91576,-4.8807402,4,442.48499,0
5,2,7,0.79210824,5.3670001,-7.4087701,6,494.61899,0
5,2,9,0.81494296,2.7579999,-6.1614699,4,438.50699,0
7,2,5,0.85090184,1.766,-3.5355,7,507.56598,0
3,1,5,0.81808472,2.6470001,-3.2256401,3,346.862,0
4,3,8,0.89777458,1.36476,-3.9361401,4,452.48099,0
4,2,8,0.89387983,2.71176,-4.6275802,5,492.56998,0
4,3,8,0.88664818,2.24176,-3.7748899,4,439.48199,0
4,3,4,0.88996935,3.5209999,-4.3851399,5,402.86099,0
3,2,4,0.91832852,2.3729999,-4.4001002,4,421.83499,0
3,2,4,0.88741153,2.1849999,-4.1051202,4,403.845,0
3,2,4,0.85561299,1.995,-3.8101399,4,385.85498,0
6,2,9,0.83348846,3.392,-6.0635099,4,463.92499,0
7,1,6,0.80997807,1.811,-6.7102299,5,492.57999,0
3,2,3,0.765975,3.6570001,-4.3064198,4,334.41901,0
3,1,5,0.81629187,4.4260001,-5.7679501,5,428.44199,0
7,4,9,0.86102396,2.448,-4.5962901,4,501.604,0
6,4,8,0.86849266,2.3139999,-4.56072,4,487.577,0
6,4,8,0.86849266,2.3139999,-4.56072,4,487.577,0
6,1,5,0.80187672,1.857,-6.6598501,5,462.55399,0
3,2,7,0.83482039,3.1889999,-4.59972,3,387.867,0
4,2,9,0.78637105,2.8729999,-3.3973701,4,455.599,0
3,1,8,0.77082276,3.4460001,-3.59991,4,425.573,0
3,1,8,0.77082276,3.4460001,-3.59991,4,425.573,0
6,2,8,0.88989949,0.25476,-2.2794399,5,525.57196,0
1,1,5,0.77746129,-0.61500001,0.39256001,0,161.22499,0
0,1,3,0.80900264,4.8979998,-4.7713399,2,261.72699,0
0,1,3,0.78832847,4.4590001,-4.3320298,2,245.27199,0
5,2,3,0.83335125,-0.57793999,-1.67308,3,255.28499,0
4,2,3,0.81401324,0.41106001,-2.41102,4,270.34,0
4,2,3,0.79630876,1.29506,-3.4414599,4,298.39398,0
2,2,6,1.013508,4.46452,-6.7976098,3,406.354,0
5,1,3,0.85345036,1.0369999,-2.9137499,4,357.43799,0
3,1,4,0.78338271,2.461,-3.4667499,3,296.349,0
5,3,11,0.77543896,3.3329999,-5.53194,4,485.59198,0
5,2,5,0.95162451,1.96729,-3.4804101,3,409.392,0
5,1,9,0.79313821,6.1079998,-6.6986299,7,625.83801,0
6,1,7,0.87691927,2.08376,-2.91782,5,497.55798,0
0,0,0,0,-0.061999999,0.26062,0,0,0
6,2,4,0.81469709,1.67353,-2.3464799,4,397.479,0
8,2,8,0.81881016,0.852,-3.9934599,5,488.548,0
6,0,8,0.85680592,3.41576,-3.9068201,4,513.60498,0
5,1,6,0.87208331,2.4867599,-3.6038499,5,467.53198,0
6,1,8,0.86681938,1.72776,-4.0969701,4,499.578,0
5,1,8,0.85330647,2.4667599,-3.6247101,4,498.59,0
6,1,8,0.86681938,1.76376,-3.7758701,4,499.578,0
5,1,8,0.89240676,2.6417601,-4.3542199,4,504.61798,0
13,3,14,0.83166367,3.51248,-5.1556301,3,828.00598,0
6,1,7,0.87691927,2.08376,-2.91782,5,497.55798,0
8,1,8,0.80655146,1.274,-3.5304899,5,475.54898,0
8,2,8,0.81881016,0.852,-3.9934599,5,488.548,0
9,2,8,0.83378935,-0.124,-2.5876901,5,494.552,0
8,1,9,0.79385889,0.69599998,-2.3865199,4,462.55399,0
9,1,8,0.82165283,0.59799999,-2.9073999,5,481.55298,0
9,1,8,0.82165283,0.59799999,-2.9073999,5,481.55298,0
9,2,8,0.83378935,0.176,-3.3703699,5,494.552,0
5,1,6,0.87208331,2.4867599,-3.6038499,5,467.53198,0
6,3,4,0.89909786,-0.085000001,-1.91207,5,403.414,0
5,2,7,0.78833377,3.4667399,-5.2409201,3,378.42798,0
3,1,2,0.83902293,0.17200001,-0.35352999,2,199.25,0
